# time   #sound   #sound-evelope   #vS-envelope
20.484771 -408.000000 1236.103885 1237.017448
20.484792 -376.000000 1236.111119 1237.022969
20.484813 -345.000000 1236.118600 1237.028658
20.484833 -323.000000 1236.126219 1237.034431
20.484854 -307.000000 1236.133855 1237.040192
20.484875 -280.000000 1236.141372 1237.045837
20.484896 -228.000000 1236.148622 1237.051253
20.484917 -154.000000 1236.155448 1237.056319
20.484938 -85.000000 1236.161682 1237.060906
20.484958 -47.000000 1236.167151 1237.064882
20.484979 -37.000000 1236.171676 1237.068112
20.485000 -37.000000 1236.175078 1237.070461
20.485021 -35.000000 1236.177178 1237.071793
20.485042 -22.000000 1236.177803 1237.071979
20.485063 25.000000 1236.176786 1237.070897
20.485083 113.000000 1236.173977 1237.068432
20.485104 213.000000 1236.169237 1237.064485
20.485125 271.000000 1236.162452 1237.058974
20.485146 260.000000 1236.153530 1237.051833
20.485167 216.000000 1236.142409 1237.043023
20.485187 206.000000 1236.129061 1237.032528
20.485208 267.000000 1236.113494 1237.020361
20.485229 371.000000 1236.095758 1237.006568
20.485250 469.000000 1236.075948 1236.991230
20.485271 534.000000 1236.054206 1236.974462
20.485292 567.000000 1236.030723 1236.956418
20.485312 582.000000 1236.005743 1236.937293
20.485333 592.000000 1235.979564 1236.917320
20.485354 607.000000 1235.952534 1236.896774
20.485375 623.000000 1235.925056 1236.875968
20.485396 636.000000 1235.897583 1236.855252
20.485417 651.000000 1235.870614 1236.835014
20.485437 684.000000 1235.844694 1236.815672
20.485458 731.000000 1235.820407 1236.797673
20.485479 768.000000 1235.798365 1236.781486
20.485500 777.000000 1235.779208 1236.767599
20.485521 758.000000 1235.763590 1236.756506
20.485542 726.000000 1235.752170 1236.748705
20.485563 701.000000 1235.745598 1236.744686
20.485583 690.000000 1235.744507 1236.744923
20.485604 695.000000 1235.749496 1236.749859
20.485625 718.000000 1235.761117 1236.759903
20.485646 756.000000 1235.779857 1236.775410
20.485667 793.000000 1235.806126 1236.796672
20.485688 805.000000 1235.840238 1236.823908
20.485708 783.000000 1235.882395 1236.857250
20.485729 739.000000 1235.932672 1236.896728
20.485750 696.000000 1235.991000 1236.942264
20.485771 677.000000 1236.057155 1236.993656
20.485792 691.000000 1236.130736 1237.050571
20.485813 725.000000 1236.211162 1237.112533
20.485833 761.000000 1236.297657 1237.178919
20.485854 787.000000 1236.389241 1237.248951
20.485875 794.000000 1236.484726 1237.321692
20.485896 770.000000 1236.582713 1237.396047
20.485917 722.000000 1236.681591 1237.470760
20.485937 671.000000 1236.779545 1237.544419
20.485958 651.000000 1236.874555 1237.615464
20.485979 669.000000 1236.964416 1237.682195
20.486000 711.000000 1237.046749 1237.742783
20.486021 749.000000 1237.119023 1237.795288
20.486042 754.000000 1237.178575 1237.837676
20.486062 723.000000 1237.222642 1237.867845
20.486083 673.000000 1237.248391 1237.883641
20.486104 621.000000 1237.252957 1237.882897
20.486125 576.000000 1237.233479 1237.863455
20.486146 549.000000 1237.187145 1237.823201
20.486167 546.000000 1237.111236 1237.760101
20.486187 558.000000 1237.003173 1237.672236
20.486208 561.000000 1236.860568 1237.557838
20.486229 541.000000 1236.681266 1237.415326
20.486250 501.000000 1236.463402 1237.243345
20.486271 447.000000 1236.205440 1237.040798
20.486292 383.000000 1235.906222 1236.806881
20.486313 325.000000 1235.565009 1236.541114
20.486333 290.000000 1235.181515 1236.243365
20.486354 282.000000 1234.755937 1235.913873
20.486375 296.000000 1234.288984 1235.553265
20.486396 310.000000 1233.781887 1235.162567
20.486417 298.000000 1233.236407 1234.743204
20.486438 237.000000 1232.654836 1234.297002
20.486458 143.000000 1232.039979 1233.826171
20.486479 50.000000 1231.395134 1233.333288
20.486500 -7.000000 1230.724054 1232.821266
20.486521 -20.000000 1230.030903 1232.293320
20.486542 2.000000 1229.320196 1231.752920
20.486563 27.000000 1228.596736 1231.203740
20.486583 24.000000 1227.865539 1230.649599
20.486604 -13.000000 1227.131747 1230.094400
